Transaction ID,Date,Student Name,Department,Program Type,Region,Tuition,Discount,Quantity,Payment,Payment Method
TXN10576,2023-12-20,Student_0350,Sciences,DIPLOMA,WEST,2278.36,0,3.0,6835.07,Cash
TXN10546,01/12/2024,Student_0467,Arts,PhD,West,18900.47,0,3,56701.42,Credit Card
TXN10137,18-06-2022,Student_0681,Business,PhD,East,32488.47,0,6,194931,Bank Transfer
TXN10253,invalid,Student_0396,Engineering,Undergraduate,North,6497.81,0,1.0,6497.81,Scholarship
TXN10580,21 Nov 2023,Student_0103,Law,Undergraduate,Central,,0,4,24919.83,Scholarship
TXN10789,"April 24, 2022",Student_0209,Law,Undergraduate,North,4159.08,$0.00,1,4159.08,Bank Transfer
TXN10362,09/26/2024,  Student_0732  ,,Diploma,  Central  ,3994.37,723.39,4,13083.9,Credit Card
TXN10144,02-03-2022,Student_0440,  Business  ,PhD,Central,22437.39,0,-6,134624.33,Bank Transfer
TXN10486,09/13/24,Student_0549,Arts,Certificate,East,2908.41,0,3,8725.24,  Bank Transfer  
TXN10404,03-03-2022,Student_0143, Sciences,Graduate,North,17241.57,0,4,68966.29,Scholarship
TXN10472,"May 13, 2024",Student_0592,Medicine,Certificate,North,,0,,7337.71,Bank Transfer
TXN10688,"July 29, 2022",Student_0168,Law,Undergraduate,East,9455.43,0,1,9455.43,Loan
TXN10583,2023-12-07,Student_0483,Sciences,Graduate,West,9082.0,0,1,9082,Bank Transfer
TXN10755,TBD,Student_0779,Engineering,PhD,Central,18652.38,0,2,37304.76,Cash
TXN10258,10/03/24,Student_0141,Business,Certificate,North,1755.81,0,2,3511.62,  Bank Transfer  
TXN10660,12 Jan 2023,Student_0200,Law,,  West  ,8677.14,0,5,43385.69,  Credit Card  
TXN10384,2023-11-04, Student_0709,Arts,Certificate,North,1114.82,0,2,2229.64,Scholarship
TXN10351,2024-06-20,Student_0194,Arts,TBD,South,16842.43,0,5,,Loan
TXN10181,01-12-2024,Student_0638, Business,Graduate,North,16342.3,0,4,65369.22,Loan
TXN10598,05/06/2023,Student_0484,Medicine,Certificate,  East  ,null,0,4,7113.35,Bank Transfer
TXN10287,2022-08-26,Student_0172,Law,Certificate,Central,2093.94,0,1,2093.94,
TXN10172,29-07-2024,Student_0224,Law,PhD,West,,1356.93,4,131934.23,Loan
TXN10128,2024-07-26,Student_0269,Medicine,Undergraduate,East,3915.77,0,3,11747.31,Loan
TXN10032,N/A,Student_0088,Arts,Graduate,South,17573.99,0,5,87870,Bank Transfer
TXN10586,01/26/2022, Student_0327,Sciences,Undergraduate,North,10256.06,0,6,61536.36,Credit Card
TXN10666,02/10/2023,Student_0422,Law,PhD,West,28612.6,1584.63,5,135139.86,Cash
TXN10340,11-12-2024,Student_0509,Business, Graduate,East,9343.19,0,5,46715.94,Scholarship
TXN10391,"April 25, 2022",Student_0054,Education,UNDERGRADUATE,West,6977.27,742.65,,6234.62,Scholarship
TXN10614,"September 05, 2023",Student_0205,Law,Graduate,Central,8887.87,1958.92,2,,Cash
TXN10370,2024/04/08,Student_0203,SCIENCES,Certificate,West,2109.7,-1797.6435644922071,6,1872.33,Cash
TXN10031,04-07-2023,Student_0252,LAW,Diploma,South,2715.37,1654.76,4,4242.45,Credit Card
TXN10276,20-08-2022,Student_0491,Education,PhD,Central,32215.83,784.57,1, 31431.261898816883 ,Loan
TXN10054,03/21/23,Student_0456,Education,UNDERGRADUATE,East,7404.12,0,1,7404.12,Cash
TXN10378,2022-02-08,Student_0675,Medicine,,South,4095.85,0,4,16383.4,Loan
TXN10788,14 Apr 2024,Student_0044,Engineering,PhD,East,28908.34,0,2,57816.68,Loan
TXN10191,29 Dec 2022,Student_0593,Medicine,undergraduate,Central,11417.77,1709.87,5,48539.53,Bank Transfer
TXN10409,11 Jan 2023,STUDENT_0583,Sciences,N/A,East,10989.62,1819.94,-4,36678.73,Bank Transfer
TXN10691,11/12/24,Student_0164,Sciences,Graduate,South,10553.34, 0 ,3,,Loan
TXN10537,20 Jun 2024,Student_0783,engineering,Graduate,North,12468.68,0,1,"$12,468.68",Loan
TXN10717,"July 22, 2023",Student_0582,Engineering,Undergraduate,West,4700.35,1881.42,4,11275.73,Credit Card
TXN10601,18-07-2022,Student_0658,Sciences,PhD,South,28130.74,0,4,112522.96,Credit Card
TXN10040,11-10-2024,Student_0679,Arts,Certificate,WEST,1520.87, 0 ,2,3041.74,Cash
TXN10506,09/15/2024,Student_0095,Medicine,UNDERGRADUATE,Central,7748.3,1240.19,3,19524.32,Cash
TXN10612,09-06-2023,,Sciences,Graduate,Central,17204.58,0,2,34409.17,  Cash  
TXN10529,12/17/24,Student_0195,Engineering,Graduate,East,12314.73,0,3,36944.2,Scholarship
TXN10328,28 Jul 2022,  Student_0173  ,Sciences,Certificate,Central,1806.66,0,2,3613.31,Loan
TXN10133,26-12-2024,Student_0612,Medicine,Graduate,East,9670.82,0,1,9670.82,Bank Transfer
TXN10158,01/01/2024,Student_0682,Law,Graduate, East,19384.32,1625.32,6,106554.04,null
TXN10510,N/A,Student_0114,  Medicine  ,TBD,  South  , 27148.96269047502 ,0,6,162893.78,Scholarship
TXN10518,2023/10/23, Student_0593,Arts,Undergraduate,West,11281.75,0,5,56408.74,Loan
TXN10447,20 Jan 2022,Student_0526,Medicine,Diploma,Central,"$4,175.78",1729.33,5,12232.21,Bank Transfer
TXN10589,24 Dec 2024,Student_0406,SCIENCES,UNDERGRADUATE,South,5921.69,0,3,17765.08,Bank Transfer
TXN10677,"May 04, 2022",Student_0774,  Arts  ,PhD,,30085.94,0,4,120343.77,Credit Card
TXN10760,2022/09/10,Student_0378,Sciences,Undergraduate,East,3962.58,0,2,7925.17,Bank Transfer
TXN10394,15 Feb 2023,Student_0207,Education,Diploma,West,5258.29,1745.66,3,10537.87,Scholarship
TXN10722,04/18/23,Student_0615,Business,Certificate,Central,1044.82,0,2,2089.64,Credit Card
TXN10545,2022-06-10,Student_0230,Sciences,Graduate,West,-17968.72123325046,0,4,71874.88,Loan
TXN10507,11/29/2023,Student_0605,Business,Undergraduate,East,3118.15,589.04,2,-5058.2182376357905,Credit Card
TXN10473,05/12/2024,Student_0216,  Arts  , Undergraduate,South,,0,3,18743.18,  Loan  
TXN10066,06/09/2023,Student_0178,Arts,PhD,South,29547.58,0,2,59095.16,Loan
TXN10080,"January 05, 2023",Student_0301,ARTS,Diploma,East,5105.17,0,4,20420.67,Credit Card
TXN10390,2022/05/30,Student_0615,Business,Certificate, Central,2897.01,0,5,14485.03,Cash
TXN10282,11/09/24,Student_0566,Education,Certificate,West,1640.07,1620.07,5,100.0,Scholarship
TXN10627,12 Mar 2022,Student_0395,Education,PhD,North,N/A,0,6,,Scholarship
TXN10027,"March 17, 2024",Student_0578,LAW,Certificate,West,912.61,0,5,4563.06,Scholarship
TXN10764,09/12/2024,student_0192,Arts,Undergraduate,East,9916.44,1585.44,5,41655.01,Loan
TXN10683,14 Apr 2023,Student_0608,Arts,Diploma,Central,,0,2,8194.98,Loan
TXN10201,"August 31, 2022",Student_0007,Sciences,Certificate,  ,1627.81,0,1,1627.81,LOAN
TXN10712,11/19/2022,Student_0614,Sciences,  Graduate  ,  ,15378.75,1622.84,6,82535.45,Cash
TXN10400,05/20/24,Student_0586,Business,Graduate, North,18739,0,4,74954.46,Scholarship
TXN10682,"January 27, 2024",  Student_0485  ,Business,Diploma,South,3883.37,0,6,23300.19,Scholarship
TXN10412,21-06-2024,Student_0183,Unknown,Undergraduate,North,9673.02,0,6,58038.11,Scholarship
TXN10719,03/27/2023,Student_0393,Medicine,PhD,North,22071.03,0,5,-110355.14387545585,Bank Transfer
TXN10659,01/30/24,Student_0757,Education,Unknown,South,N/A,0,2,12985.15,Bank Transfer
TXN10184,12/03/2023,Student_0117,Arts,Graduate,West,12290.33,0,6,73741.97,Bank Transfer
TXN10366,2022/07/28,  ,Education,certificate,South,1642.84,0,1,1642.84,Cash
TXN10094,2024/08/23,Student_0754,Arts,Certificate,Central,1546.95,0,4,6187.8,Loan
TXN10452,2022-08-08,Student_0359,Education,Diploma,North,3697.2,840.34,3,8570.58,
TXN10037,2023-08-20,Student_0238,Medicine,Graduate,North,8900.78,204.82,6,52175.77,Bank Transfer
TXN10469,08/14/2022,Student_0105,Law,  Certificate  ,east,2710.56,0,4,10842.24,Bank Transfer
TXN10640,15-06-2024,Student_0773,Education,,South,12592.36,676.42,3,35747.8,Loan
TXN10141,11-05-2024,Student_0560,Engineering,Diploma,,"$3,877.29",0,N/A,11631.87,Scholarship
TXN10780,02/12/2022,Student_0430, Medicine,Certificate,Central, 2194.7576086065005 ,0,4,8779.03,Cash
TXN10356,2022-07-10,Student_0526,Education,Undergraduate,South,6802.83,0,4.0,27211.31,Cash
TXN10291,01-06-2022,  Student_0796  ,Education,PhD,East,23539.67,0,3,70619.0,Loan
TXN10715,2022/10/13,Student_0789,Arts,PhD,Central,26955.21,0,5, 134776.0509132207 ,Credit Card
TXN10068,21-01-2023,Student_0620,Sciences,  Diploma  ,North,3582.2,0,4.0,14328.81,Cash
TXN10567,2024-08-28,Student_0326,Business,  Certificate  ,North,2840.51,0,2,5681.01,Cash
TXN10525,12/11/24,  Student_0526  ,Arts,Graduate,Central,14007.66,0,3,42022.98,Credit Card
TXN10625,06/20/2024,Student_0618,,Undergraduate, East,11893.72,402.34,4,45965.54,Scholarship
TXN10346,11-02-2023,Student_0719,None,Diploma,SOUTH,1593.31,0,1,1593.31,Scholarship
TXN10621,04/30/2024,Student_0216,Engineering,Graduate,East,19288.35,,6,115730.1,Cash
TXN10306,2024/07/29,Student_0585,,PhD,South,27952.8,363.31,6,165536.95,Cash
TXN10134,05/27/2023,Student_0729,Engineering,Certificate,West,2981.22,0,6,17887.29,Cash
TXN10299,08/05/23,Student_0711,Engineering,Graduate,South,18555.52,0,2,37111.05,Cash
TXN10520,03/15/2024,Student_0413,Medicine,Diploma,Central,"$3,179.00",$0.00,1,3179.0,Credit Card
TXN10777,09/09/2022,Student_0423,Engineering,PhD,East,,0,4,88917.34,Cash
TXN10613,09 Mar 2024,Student_0724,Arts,Graduate,  West  ,"$16,674.19",1894.69,1,14779.5,credit card
TXN10444,21 May 2024,Student_0147,  Sciences  ,PhD,South,27995.38,493.97,1,27501.4,Bank Transfer
TXN10556,04-01-2023,Student_0238,Sciences,Diploma,West,4339.62,0,4,17358.47,Credit Card
TXN10236,03/10/2022,Student_0472,ENGINEERING,Undergraduate,South,11771.39,1486.43,4,41139.83,Cash
TXN10620,03/04/23,Student_0051,Engineering,Certificate,West,-2585.393107459204,875.21,6,10261.13, Loan
TXN10035,2024-09-05,Student_0067,  Sciences  ,Certificate,North,1601.17,0,3.0,4803.52,Loan
TXN10339,27 Dec 2022,Student_0044,Business,,North,4434.23,$0.00,3,13302.68,Cash
TXN10039,2022/02/12,Student_0689,Law,Certificate,South,1305.8,0,2,2611.61,Scholarship
TXN10130,2024-01-06, Student_0497,Arts,Certificate,Central,850.74,766.24,5,422.49,BANK TRANSFER
TXN10163,03/25/24,Student_0501,Business,Graduate,West,15658.29,1958.7,1,13699.58,Scholarship
TXN10017,24-09-2023,Student_0041,Medicine,Graduate,North,8432.34,0,4,33729.35,Bank Transfer
TXN10746,15 Apr 2023,Student_0594,Education,PhD,North,26817.87,0,,N/A,Credit Card
TXN10296,02 Nov 2022,Student_0594,  Sciences  ,Undergraduate,West,4063.68,1652.79,-,14465.38,Cash
TXN10555,08/02/2023,Student_0204,LAW,Graduate,,"$10,348.14",1046.21,2,18603.86,Scholarship
TXN10624,2022/02/28,Student_0027,Sciences,N/A,None,4836.69,0,3, 14510.076189516112 ,Credit Card
TXN10639,02-07-2022,Student_0361,Law,Diploma,South,2948.47,0,2,5896.93,Loan
TXN10441,2022/09/12,Student_0772,Sciences,undergraduate,Central,,1165.55,1,null,Bank Transfer
TXN10241,"November 12, 2022",Student_0290,Law,undergraduate,Central,TBD,0,N/A,58522.34,None
TXN10275,2022/07/10,Student_0716,Law,Graduate,West,17100.83,0,4,68403.32,Credit Card
TXN10773,0000-00-00, Student_0211,Medicine,Diploma,North,1920.91,$0.00,2,3841.83,Credit Card
TXN10605,03/09/22,STUDENT_0642,Law,  Diploma  ,Central,5578.36,0,6.0,33470.15,Scholarship
TXN10571,03/15/2023,Student_0649,Law,Certificate,Central,1686.2,0,5,8430.98,Credit Card
TXN10041,2024/06/24,Student_0053,Sciences,Diploma,West,3359.61,,5,16798.07,Bank Transfer
TXN10609,11/09/24,Student_0508,  Engineering  ,Certificate,EAST,2943.07,1902.25,1,1040.82,Bank Transfer
TXN10468,"July 30, 2022",student_0304,Engineering,Graduate,North,,0,1,14522.32,Bank Transfer
TXN10775,25-12-2023,Student_0389,Education,Undergraduate,East,8677.61,0,6,52065.69,Loan
TXN10582,2022-04-21,Student_0317,Law,Diploma,West,,0,2,11485.62,Cash
TXN10691,11/12/24,Student_0164,Sciences,Graduate,South,10553.34, 0 ,3,,Loan
TXN10143,08/26/22,Student_0627,Law,Certificate,south,2883.57,0,1,2883.57,Loan
TXN10585,10-07-2022,Student_0394,Law,Undergraduate,West,5070.66,0,2,10141.32,Scholarship
TXN10687,"February 08, 2024",Student_0027,Engineering,PhD,East,17478.3,1761.93,3,47149.11,Cash
TXN10179,09-12-2024,Student_0445,Business,PhD,West,16305.74,0,4,65222.96,Bank Transfer
TXN10667,04-10-2023,Student_0208,Engineering,Undergraduate,North,3078.02,0,3,9234.05,Bank Transfer
TXN10536,16 Oct 2023,Student_0555,  Education  ,PhD,Central,"$26,028.12",0,5,130140.58,Credit Card
TXN10075,08/18/24,,  Education  ,PhD,South,17920.99,268.95,6,105912.24, Credit Card
TXN10154,02/09/22,Student_0731,Business,Certificate,Central,2106.63,0,6,12639.79,  Credit Card  
TXN10584,27-05-2022,Student_0501,Sciences,,Central,17279.13,1816.44,5,,Loan
TXN10707,2022-08-26, Student_0169,Arts,Undergraduate,,4644.1,812.13,2,7663.95,Credit Card
TXN10272,2024-12-05,Student_0005,  ,Diploma,north,5967.24,0,,23868.97,Bank Transfer
TXN10108,07 Dec 2023,Student_0688,Law,Diploma,West,5602.1,1326.79,5,21376.56,Credit Card
TXN10569,"December 05, 2024",Student_0661,Engineering,Graduate,Central,16767.9,0,5,83839.48,Bank Transfer
TXN10737,15-11-2023,Student_0122,Sciences,Undergraduate,West,6653.32,977.9,4,22701.68,Bank Transfer
TXN10344,11/01/23,,  Education  ,Undergraduate,West,-4443.090120601204,0,3,13329.27,cash
TXN10743,2023-01-12,Student_0169,Law,PhD,East,34333.94,0,5,171669.71,Bank Transfer
TXN10375,06-02-2024,Student_0302,Engineering,Undergraduate,Central,6326.27,0,1,6326.27,
TXN10676,04/12/2023,Student_0405,Law,Graduate,Central,9488.12,0,2,18976.25,Cash
TXN10403,2022/11/02,Student_0408,Education,PhD,South,34936.85,0,4,139747.39,Cash
TXN10089,2022/11/24,Student_0336,Engineering,Graduate,South,8607.26,1901.69,2,,Scholarship
TXN10164,2024/04/27,Student_0604,  Medicine  ,PhD,Central,16232.79,0,1,16232.79,Scholarship
TXN10336,05 Jun 2024,Student_0553,Arts,Graduate,Central,17547.82,0,,87739.1,Bank Transfer
TXN10358,2022-04-03,Student_0427,Engineering,Diploma,West,2012.71,0,2,4025.42,Bank Transfer
TXN10645,2022-10-30,Student_0699,Engineering,Graduate,East,14719.5,0,3,44158.51,Bank Transfer
TXN10230,2024/12/09,student_0086,Engineering,UNDERGRADUATE,West,3574.13,0,1,-3574.131596320442,
TXN10185,"January 07, 2023",Student_0389,Education,Undergraduate,South,4434.56,948.85,5,"$17,428.54",
TXN10748,06/13/2023,Student_0674,Arts,Undergraduate,West,8821.59,0,1,8821.59,Loan
TXN10675,01/17/23,Student_0295,Arts,Certificate,West,,0,6,12381.78,Loan
TXN10087,27 Jun 2023,Student_0216,Law,Diploma,West,5559.0,0,1,5559.0,Scholarship
TXN10148,05/03/23,Student_0504,Education,Undergraduate,EAST,8915.73,0,1,8915.73,Credit Card
TXN10554,03/20/22,Student_0103,Arts,Diploma,Central,2742.49,-,6,16454.92,Loan
TXN10743,2023-01-12,Student_0169,Law,PhD,East,34333.94,0,5,171669.71,Bank Transfer
TXN10003,2023-08-16,Student_0239,Education,Diploma,East,3127.36,0,1,3127.36,Cash
TXN10374,07/26/2024,Student_0722,Law,Certificate,West,2933.18,0,5,14665.91,Loan
TXN10016,2022-04-15,Student_0650,Law,,South,12114.56,0,5,60572.82,cash
TXN10151,TBD,Student_0267,Engineering,Graduate,West,16533.89,1943,5,72953.84,
TXN10531,"August 16, 2022",Student_0483,Medicine,Diploma,North,3750.21,0,5,-18751.05768088538,Loan
TXN10415,2024-10-20,Student_0730,Law,PhD,South,27478,0,4,109912.75,Bank Transfer
TXN10242,2022-05-26,Student_0214,Medicine,Certificate,West,"$2,059.93",0,3,6179.78,Credit Card
TXN10509,11/05/22,Student_0515,Sciences,Diploma,EAST,3083.81,0,3,9251.42,Scholarship
TXN10716,02/07/2024,Student_0402,Medicine,Graduate,Central,17479.34,$0.00,6,104876.04,Loan
TXN10063,04/04/2022,Student_0405,  Engineering  ,Diploma,South,3053.28,399.6,5,13268.38,Scholarship
TXN10490,08/01/22,Student_0768,Engineering,UNDERGRADUATE,West,10253.46,0,5,51267.29,Scholarship
TXN10465,07-06-2024,Student_0152,BUSINESS,Certificate,South,1310.66,567.05,2,1487.21,
TXN10122,16-10-2023,Student_0753,Medicine,PhD,South,33945.58,0,2,67891.16,Bank Transfer
TXN10731,26 Oct 2022,Student_0729,  Engineering  ,Certificate,Central,1381.21,0,1,1381.21,Credit Card
TXN10413,02/07/2024,STUDENT_0205,Engineering,Certificate,East,1995.51,$287.60,2,3416,Bank Transfer
TXN10439,20 Dec 2022,Student_0764,Business,Certificate,North,584.98,633.54,3,-145.67,
TXN10652,2022/07/22,STUDENT_0533,Business,Certificate,Central,2485.13,0,4,9940.54, Credit Card
TXN10322,2022-06-06,Student_0135,Education,Diploma, East,3894.43,0,4,15577.72,Bank Transfer
TXN10603,"October 31, 2022",Student_0013,Education,PhD,Central,22684.53,0,2,45369.07,Loan
TXN10720,01/07/2022,Student_0688,Business,Graduate,West,13514.08,0,2,27028.16,Bank Transfer
TXN10505,06 Nov 2023,Student_0628,Arts,Undergraduate,South, 10949.874118451 ,0,3,32849.62,Scholarship
TXN10024,10/30/24,Student_0562,Sciences,Undergraduate,West,4200.05,0,4,16800.21,Bank Transfer
TXN10461,2023-08-17,  Student_0580  ,Medicine,Diploma,West,5058.98,0,6.0,30353.9,Loan
TXN10747,"October 14, 2024",Student_0219,Sciences,Diploma,South,1573.55,0,5,7867.73,Cash
TXN10235,17-10-2024,Student_0475,  ,Graduate,  South  ,9808.2,$0.00,4,39232.82,Credit Card
TXN10347,30-06-2023,Student_0765, Education,Certificate,Central,2184.03,0,2,4368.05,
TXN10030,2024-01-29,Student_0519,,PhD,west,28685.18,0,3,86055.54,Scholarship
TXN10419,22 May 2024,Student_0479,Business,Graduate,South,9506.73,0,2,19013.46,SCHOLARSHIP
TXN10327,06/28/2024,Student_0568,Arts,Undergraduate,North,7443.42,892.61,5,,Scholarship
TXN10698,26-10-2022,Student_0753,Medicine,Certificate,East,909.74,0,6,5458.42,Scholarship
TXN10557,21-08-2022,Student_0714, Arts,Certificate,West,1118.49,,4,4473.96,  Scholarship  
TXN10182,10/13/2024,Student_0705,Education,,North,25462.92,563.01,3,74700,  Loan  
TXN10528,02/14/2023,Student_0259,Business,Undergraduate,South,5890.43,1457.71,2.0,,Cash
TXN10118,07/11/24,Student_0234,Medicine,Diploma,Central,3285,0,6,19710.98,Cash
TXN10249,"April 11, 2022",Student_0409,Education,PhD,South,22886.45,0,4,91545.79,Loan
TXN10553,09/03/22,Student_0443,SCIENCES, Diploma,East, 4794.402383280627 ,1137.61,3.0,10970.38,Cash
TXN10238,07 Jul 2022,Student_0634,Law,Certificate,  North  ,1990.53,0,2,-3981.0614196580627,Bank Transfer
TXN10437,2022/04/21,Student_0727,Law,PhD,West,33461.28,1462.0,1,31999.28,Cash
TXN10240,09-07-2024,Student_0270,Education,PhD,Central,31626.99,,1,31626.99,Bank Transfer
TXN10449,01/22/22,Student_0694,Engineering,Graduate,Central,9981.36,0,5,,Bank Transfer
TXN10622,22 Jun 2022,Student_0660,Education,,East,16306.11,N/A,2,32612.22,Bank Transfer
TXN10704,02/25/22,Student_0040,Education,CERTIFICATE,East,1848,0,6,11085.26,Scholarship
TXN10758,23-08-2023,Student_0140,Engineering,Graduate,East,13156.68,1303.86,2,23705.63,Loan
TXN10349,2022-04-04,Student_0260,Arts,Undergraduate, East,11379.58,TBD,5,56897.91,Credit Card
TXN10394,15 Feb 2023,Student_0207,Education,Diploma,West,5258.29,1745.66,3,10537.87,Scholarship
TXN10587,31-12-2024,Student_0115,Medicine,Undergraduate,West,10264,,4,41056.5,Credit Card
TXN10176,05/26/22,Student_0200,Arts,Diploma,East,3586.92,0,6,21521.54,Loan
TXN10430,16-06-2022,Student_0439,Law,PhD,North,23886.12,1292.17,6,135563.7,Loan
TXN10532,14-03-2022,Student_0073,Education,PhD,North,28266.72,0,4, 113066.89018745394 ,Scholarship
TXN10268,2023/10/26,student_0007,Law,Graduate,Central,,0,3,34138.56,Scholarship
TXN10199,07/01/24,Student_0045,Engineering,PhD,North,33226.72,0,5,,Cash
TXN10644,12 Apr 2023,Student_0357,Business,Diploma,South,1934.8,"$1,851.46",5,416.67,  Scholarship  
TXN10776,"August 15, 2023",Student_0637,Sciences,PhD,Central,,0,,50888.89,Bank Transfer
TXN10187,10/19/2023,Student_0339,  Medicine  ,Graduate,West,18186.15,0,1,18186.15,Scholarship
TXN10550,07/17/24,Student_0329,Education,Diploma,North,5714.8,null,5,28573.98,Scholarship
TXN10604,09/18/24,Student_0015,  Sciences  ,PhD,South,32308.17,0,5,161540.87,Credit Card
TXN10504,2022-07-30,, Sciences,Certificate,West,2622,0,3,7865.04,Loan
TXN10095,20-05-2023,Student_0572,Law,PhD,East,30439.8,0,5,152198.98,Credit Card
TXN10655,02/21/23,Student_0212,Business,None,South, 3887.856610976932 ,0,6,23327.14,Credit Card
TXN10166,2022/01/26,Student_0718,Engineering,Undergraduate,West,6492.89,0,3, 19478.67713139827 ,Cash
TXN10015,"September 12, 2023",Student_0670,Engineering,PhD,North,-32585.404849690854, 0 ,4,130341.62,Credit Card
TXN10020,"January 04, 2022",Student_0552,Engineering,Diploma,South,"$3,233.38",0,1,3233.38,Cash
TXN10192,15-11-2024,Student_0719,Arts,PhD,Central,24056.91,440.07,5,118084.22,Bank Transfer
TXN10175,14 Jun 2023,Student_0573,Education,Graduate,East,15891.38,0,1,15891.38,Credit Card
TXN10069,03/04/24,Student_0794,Sciences,Certificate,  East  ,1810,0,3,5430.51,Loan
TXN10353,09/07/22,Student_0383,Law,Certificate,,735.76,0,6,4414.58,Credit Card
TXN10512,26-05-2024,Student_0022,Business,  Undergraduate  ,North,4686.1,0,1,4686.1,
TXN10759,03 Sep 2022, Student_0255,Unknown,Undergraduate,North,-8316.636232439312,0,5,41583.18,Bank Transfer
TXN10475,2024/03/22,Student_0434,Engineering,Graduate,East,18573.89,0,5,92869.43,Cash
TXN10146,25 Oct 2024,Student_0054,Sciences,Graduate,  West  ,18990.26,0,5,94951.29,Loan
TXN10111,10/15/24,Student_0101,Sciences,Certificate,East,1834.13,0,3,5502.38,
TXN10548,2022/03/11,,Engineering,  Certificate  ,Central,916.93,953.53,6,-219.59,Loan
TXN10482,05-10-2023,Student_0086,Sciences,Certificate,North,2642.5,0,4,10570.01,Cash
TXN10408,"March 28, 2024",Student_0253,Law,Diploma,West,N/A,0,2,9163.52,Credit Card
TXN10200,10 Jun 2024,Student_0074,Education,Graduate,  ,"$16,224.86",0,5,81124.31,Bank Transfer
TXN10257,07/15/2023,Student_0798, Law,,Central,8353.8,773.64,4,30320.65,Cash
TXN10699,05 Jan 2024,Student_0478,Arts,Certificate,North,2903.47,0,2,5806.93,Bank Transfer
TXN10465,07-06-2024,Student_0152,BUSINESS,Certificate,South,1310.66,567.05,2,1487.21,
TXN10463,16 Apr 2022,Student_0255,Law,undergraduate,East,4333.26,0,3,12999.77,Credit Card
TXN10243,"March 19, 2023",student_0100,Education,Undergraduate,South,8552.4,0,3,25657.2,Scholarship
TXN10055,05/14/2023,Student_0579,Engineering,Certificate,Central,2156.92,0,1,2156.92,Cash
TXN10292,23 Jun 2024,student_0266,  Engineering  ,Certificate,East,,0,5,,Cash
TXN10283,13 Sep 2024,Student_0082,Arts,Diploma,East,"$1,650.58",268.16,6.0,8294.53,Cash
TXN10442,"January 15, 2024",Student_0176,Medicine,,TBD,5310.84,0,1,5310.84,Loan
TXN10097,12/23/2024,Student_0654,engineering,Graduate,west,15388.12,,1,15388.12,Scholarship
TXN10045,2024-07-24,Student_0740,Arts,Diploma,North,5413.65,1773.54,1,3640.11,Credit Card
TXN10523,02/14/2022,Student_0146,Arts,Diploma,Central,5197.59,0,4,20790.36,Credit Card
TXN10302,10/30/2023,student_0798,Law,Graduate,West,13337.85,1243.57,2,24188.56,Scholarship
TXN10406,2022/03/07,Student_0706,,Certificate,West,2736.86,0,-6,"$16,421.16",
TXN10145,2022-01-06,Student_0013,Education,PhD,South,17058.1,N/A,2,34116.2,Scholarship
TXN10049,21-03-2024,Student_0009,Arts,Diploma,North,4086.65,0,1,4086.65,Bank Transfer
TXN10331,N/A,Student_0571,Sciences,Undergraduate,South,-7051.0396721291,1735.17,4, 21263.463805723994 ,Scholarship
TXN10593,2023/12/11,Student_0456,Arts,Diploma,Central,3936.56,0,N/A,11809.68,Cash
TXN10173,2023/10/28,Student_0284,Arts,Diploma,East,2843.14,0,-3,8529.43,Loan
TXN10744,2022-01-06,Student_0495,Engineering,Certificate,South,2427.15,0,5,12135.75,Loan
TXN10051,2023/11/25,Student_0118,  Education  ,PhD,South,18290.89,1845.29,3,49336.8,CREDIT CARD
TXN10607,05/30/2022,student_0490,EDUCATION,Diploma,Central,4115.72,0,,12347.15,Cash
TXN10271,07/09/22,,Business,PhD,South,25502.01,0,1,25502.01,Cash
TXN10315,07/24/2023,STUDENT_0024,Sciences,Graduate,North,12288.72,0,5,61443.61,Cash
TXN10304,12/04/24,Student_0222,Business,Diploma,West,4101.55,0,1,4101.55,Loan
TXN10559,0000-00-00,Student_0093,Medicine,Diploma,  Central  ,TBD,0,6,17901.47,Loan
TXN10684,2023/01/31,Student_0789,Sciences,Diploma,North,3582.1,,1,3582.1,Loan
TXN10077,31 Mar 2022,Student_0397,Engineering,,North,34068.07,0,4,136272.29, Credit Card
TXN10459,"March 07, 2023",STUDENT_0394,arts,Graduate, Central,12326.82,0,2,24653.65,Scholarship
TXN10224,12/24/22,Student_0124,Engineering,Graduate,North,14308.83, 0 ,5,71544.13,Bank Transfer
TXN10195,05/30/2023,Student_0636,Sciences,Undergraduate,South,6487.99,0,5,32439.96,Loan
TXN10125,"March 31, 2023",Student_0765,Education,Certificate,West,1328.99,0,1,1328.99,Cash
TXN10386,08-10-2024,Student_0038,Business,PhD,,16799.33,0,6,100795.98,Loan
TXN10208,2024-01-05,Student_0225,Business,Diploma,Unknown,3507.99,0,6,21047.95,null
TXN10588,0000-00-00,Student_0472,Law,Diploma,East,5424.92,982.8,,13326.37,Credit Card
TXN10560,2023-05-25,Student_0037,Arts,Graduate,Central,17615.42,0,4,70461.7,  
TXN10508,05/16/2024,Student_0703,Education,Certificate,South, 2051.1951318655915 , 565.4373094740354 ,,2971.52,
TXN10367,01/14/2022,Student_0486,Arts,PHD,East,31383.22,0,4,125532.86,Loan
TXN10136,2022-04-05,Student_0642,Business, Diploma,South,,0,6,24285.84,Bank Transfer
